Wage_Euro,Value_Euro,Name,Age,Nationality,Overall,Potential,Club,Special,Acceleration,Aggression,Agility
3000,260000,G. Venegas,33,Mexico,66,66,Puebla,1568,40,77,46
2000,325000,B. Riise,34,Norway,66,66,Aalesunds FK,1878,62,82,68
3000,775000,K. Vermeulen,26,Netherlands,66,68,Excelsior,1800,59,56,64
5000,1300000,R. Cisneros,20,Mexico,66,79,Santos Laguna,1593,71,53,68
5000,1200000,Benito,21,Spain,66,78,UD Las Palmas,1552,71,42,61
4000,700000,Ko Moo Yeol,26,Korea Republic,66,66,Jeonbuk Hyundai Motors,1666,75,57,81
2000,625000,D. Remick,26,United States,66,68,Houston Dynamo,1727,77,62,69
4000,550000,Jallyson Neto,25,Brazil,66,66,Sport Club do Recife,1776,65,55,70
3000,475000,T. Socha,29,Poland,66,66,Arka Gdynia,1705,62,75,63
2000,850000,G. Beretta,25,Italy,66,70,Foggia,1570,66,51,61
2000,950000,Rochinha,22,Portugal,66,74,Boavista FC,1622,76,41,79
3000,700000,M. Rosheuvel,26,Netherlands,66,66,Roda JC Kerkrade,1684,78,44,74
3000,825000,S. Saad,24,Lebanon,66,69,Sporting Kansas City,1666,71,39,71
1000,425000,T. Danneberg,31,Germany,66,66,VfL Osnabrück,1782,66,66,65
1000,700000,H. Mojica,24,Colombia,65,69,Asociacion Deportivo Cali,1740,88,38,91
2000,130000,P. Robinson,35,England,65,65,AFC Wimbledon,1458,41,70,55
10000,850000,C. Martins Pereira,20,Luxembourg,65,77,Olympique Lyonnais,1672,59,64,56
8000,775000,O. Bogle,23,England,65,72,Cardiff City,1575,72,47,63
4000,725000,G. Hendrickx,22,Belgium,65,71,Sporting Charleroi,1747,69,66,76
2000,675000,Ko Tae Won,24,Korea Republic,65,73,Jeonnam Dragons,1399,65,63,60
1000,900000,Carbonell,19,Spain,65,76,CF Reus Deportiu,1731,67,42,71
5000,650000,S. Konde,24,Guinea,65,72,Amkar Perm,1478,63,48,43
3000,475000,A. Fernández,31,Uruguay,65,65,San Martín de San Juan,1772,69,59,65
11000,425000,C. Hussey,28,England,65,65,Swindon Town,1757,68,64,71
1000,500000,J. Chunga,25,Colombia,65,69,CPD Junior Barranquilla,1073,43,16,59
2000,625000,M. Perez,26,France,65,66,Clermont Foot 63,1743,76,52,75
8000,975000,Y. Meité,21,Ivory Coast,65,77,FC Sochaux-Montbéliard,1592,85,42,76
6000,975000,C. Früchtl,17,Germany,65,86,FC Bayern Munich,903,25,26,26
5000,850000,Francis,21,Spain,65,74,Real Betis Balompié,1534,79,29,80
1000,675000,D. Giorico,25,Italy,65,69,Carpi,1742,66,51,70
2000,550000,W. Creavalle,26,Guyana,65,67,Philadelphia Union,1716,77,72,73
1000,625000,D. Giraldo,25,Colombia,65,71,Asociacion Deportivo Cali,1694,67,58,63
3000,400000,A. Considine,30,Scotland,65,65,Aberdeen,1562,51,70,48
4000,800000,T. Kanamori,23,Japan,65,73,Kashima Antlers,1660,90,59,88
1000,675000,E. Chirambadare,25,Zimbabwe,65,68,Kaizer Chiefs,1515,75,31,60
3000,450000,Bebeto,27,Brazil,65,65,CS Marítimo,1707,75,64,81
1000,450000,C. Menz,28,Germany,65,65,Rot-Weiß Erfurt,1684,66,70,68
4000,575000,O. Gaona Lugo,26,Paraguay,65,65,Bahía Blanca,1659,90,45,76
3000,450000,H. Zeinstra,27,Netherlands,65,67,Heracles Almelo,1071,32,25,35
14000,975000,I. Toney,21,England,65,77,Wigan Athletic,1668,77,75,87
2000,525000,No Dong Geon,25,Korea Republic,65,70,Pohang Steelers,1095,43,26,48
2000,300000,N. Topor-Stanley,32,Australia,65,65,Newcastle Jets,1477,33,67,30
1000,650000,P. Rojas,25,Colombia,65,67,Jaguares Fútbol Club,1602,90,40,83
1000,450000,G. Saunders,28,England,65,65,Envigado FC,1648,62,68,65
2000,450000,Palatsí,29,Spain,65,67,C.D. Leonesa S.A.D.,1191,63,40,65
7000,750000,H. Toffolo,21,England,65,75,Doncaster Rovers,1753,76,58,68
1000,500000,A. Tapia,30,Colombia,65,65,Corporación Club Deportivo Tuluá,1782,70,61,69
3000,875000,C. Colkett,20,England,65,75,Vitesse,1703,53,61,57
2000,375000,Y. Hiraoka,31,Japan,65,65,Vegalta Sendai,1341,53,56,37
1000,825000,M. Zajc,23,Slovenia,65,74,Empoli,1607,66,52,70
4000,600000,K. Enghardt,25,Denmark,65,70,Randers FC,1596,63,59,54
5000,475000,T. Pope,31,England,65,65,Port Vale,1643,51,73,58
3000,850000,O. Custodio,22,Switzerland,65,75,FC Luzern,1704,68,59,59
2000,775000,P. Strand,22,Norway,65,73,Molde FK,1889,87,62,85
4000,950000,B. Cascini,20,Argentina,65,77,Estudiantes de La Plata,1775,70,,75
2000,675000,J. Naismith,23,Scotland,65,73,Ross County FC,1672,76,72,62
1000,500000,M. Pazurek,28,Germany,65,66,SC Fortuna Köln,1783,61,83,57
2000,925000,K. Dempsey,21,England,65,76,Fleetwood Town,1734,74,63,69
2000,250000,L. Nilsson,35,Sweden,65,65,IF Elfsborg,1691,74,48,71
4000,675000,C. Sloth,25,Denmark,65,69,Silkeborg IF,1691,68,55,77
2000,825000,Diney,22,Cape Verde,65,76,CS Marítimo,1391,43,74,40
2000,875000,Suh Myeong Won,22,Korea Republic,65,75,Ulsan Hyundai Horang-i,1565,74,50,80
4000,400000,Kainho Selva,29,Brazil,65,65,Vitória,1557,64,68,60
5000,425000,W. Moke,29,Congo,65,65,Atiker Konyaspor,1600,72,65,54
2000,350000,R. Foster,31,Scotland,65,65,St. Johnstone FC,1618,81,61,81
4000,775000,M. Asenjo,22,Argentina,65,72,Banfield,1512,54,52,64
1000,40000,E. Bugge Pettersen,37,Norway,65,65,Strømsgodset IF,1122,34,34,40
8000,675000,A. Oueslati,25,Tunisia,65,68,Al Fateh,1754,68,62,71
1000,675000,C. Amaya,26,Colombia,65,67,Asociacion Deportivo Cali,1602,74,35,78
3000,850000,M. Schulz,22,Germany,65,77,FC Luzern,1640,54,67,61
4000,650000,P. Jaroszyński,22,Poland,65,72,Chievo Verona,1675,72,70,52
0,0,A. Baluta,23,Romania,65,71,,1641,80,77,78
2000,550000,V. Jugović,27,Croatia,65,65,Jeonnam Dragons,1819,75,64,72
2000,650000,Lucas Possignolo,23,Brazil,65,72,Portimonense SC,1397,55,51,47
0,0,B. Tiru,23,Romania,65,72,,1369,62,67,64
2000,1000000,Carles Pérez,19,Spain,65,78,FC Barcelona B,1659,81,38,72
3000,600000,L. Leahy,24,England,65,70,Walsall,1804,76,63,77
1000,450000,D. Vrzogic,27,Germany,65,65,SV Meppen,1727,74,55,72
2000,400000,S. Francis,30,Jamaica,65,65,Montreal Impact,1636,74,69,63
3000,625000,D. Pedersen,24,Denmark,65,70,Aarhus GF,1700,67,70,71
3000,725000,M. Ihiekwe,24,England,65,74,Rotherham United,1456,66,56,68
15000,925000,R. Burke,20,England,65,78,Bolton Wanderers,1445,64,64,51
2000,775000,A. Rodríguez,24,Colombia,65,72,Atletico Nacional Medellin,1688,83,64,83
3000,800000,S. Mauk,21,Australia,65,73,Melbourne City,1749,69,47,71
2000,525000,Óscar Whalley,23,Spain,65,70,Real Sporting de Gijón,1137,42,24,34
2000,475000,D. Lovitz,25,United States,65,65,Montreal Impact,1769,79,76,
3000,650000,José Kanté,26,Guinea,65,66,Wisła Płock,1626,67,32,76
2000,400000,M. Solheim,29,Norway,65,65,Hammarby IF,1733,65,67,60
1000,850000,R. Andrich,22,Germany,65,75,SV Wehen Wiesbaden,1754,64,53,56
5000,425000,Henrique Jardinel,29,Brazil,65,65,Associação Atlética Ponte Preta,1704,42,74,58
3000,280000,M. Richards,34,England,65,65,Northampton Town,1620,61,54,62
4000,650000,M. Sansores,26,Mexico,65,66,Monarcas Morelia,1597,71,41,70
1000,625000,V. Ranković,24,Germany,65,71,Hansa Rostock,1651,78,58,79
1000,550000,J. Martínez,23,Colombia,65,71,Envigado FC,1073,38,35,42
6000,925000,B. Gimber,20,Germany,65,78,SSV Jahn Regensburg,1418,55,60,55
2000,675000,I. Faye,24,Senegal,65,68,Boavista FC,1629,79,57,77
3000,130000,A. Nef,35,Switzerland,65,65,FC Zürich,1326,29,57,31
1000,400000,S. Tritz,30,France,65,65,SC Preußen Münster,1574,71,68,62
3000,650000,B. Inman,25,Australia,65,67,Rochdale,1644,78,19,75
7000,725000,J. Kiesewetter,24,United States,65,70,Fortuna Düsseldorf,1583,75,37,67
7000,650000,C. Lenz,22,Germany,65,72,Holstein Kiel,1626,67,50,68
2000,675000,S. Sawadogo,24,Burkina Faso,65,68,La Berrichonne de Châteauroux,1492,90,27,90
5000,400000,E. Zverotić,30,Montenegro,65,65,FC Sion,1850,66,71,72
0,0,A. Figuera,27,Venezuela,65,66,,1723,69,68,66
3000,525000,J. Kusukami,29,Japan,65,65,Western Sydney Wanderers,1596,78,46,68
5000,220000,Tomás Nuninho,33,Brazil,65,65,Associação Chapecoense de Futebol,1645,48,78,52
2000,525000,Carlos Henriques,23,Portugal,65,70,Portimonense SC,955,26,22,37
4000,600000,N. Dumitru,25,Italy,65,65,AD Alcorcón,1618,75,49,71
3000,300000,P. Pentke,32,Germany,65,65,SSV Jahn Regensburg,1195,38,38,33
4000,425000,B. Bellot,26,Germany,65,66,Brøndby IF,1133,44,21,49
1000,725000,S. Gasanov,23,Russia,65,74,Tromsø IL,1611,61,68,51
6000,575000,C. Andriamahitsinoro,27,Madagascar,65,65,Ohod Club,1585,91,61,72
4000,700000,F. Nouble,25,England,65,68,Newport County,1581,77,56,63
4000,575000,C. Wernitznig,27,Austria,65,65,Wolfsberger AC,1735,80,42,76
7000,400000,M. Al Bishi,30,Saudi Arabia,65,65,Al Faisaly,1350,44,63,46
2000,425000,D. Björnquist,28,Sweden,65,65,AFC Eskilstuna,1611,85,58,74
3000,450000,F. Kurto,26,Poland,65,67,Roda JC Kerkrade,1089,59,38,52
3000,775000,C. Reilly,23,Republic of Ireland,65,73,Bury,1855,70,87,61
1000,450000,T. Wendel,28,Germany,65,65,Sportfreunde Lotte,1583,54,77,52
4000,500000,I. Chebake,27,Morocco,65,66,Evkur Yeni Malatyaspor,1634,68,74,72
1000,375000,A. Esposito,31,Italy,65,65,Cesena,1272,46,63,57
1000,775000,F. Lohkemper,22,Germany,65,72,1. FC Magdeburg,1611,78,41,69
3000,550000,S. Clémence,29,France,65,65,Tours FC,1571,67,48,62
1000,550000,C. Fagan,28,Republic of Ireland,65,65,St. Patrick's Athletic,1623,72,56,77
3000,400000,L. Burliga,29,Poland,65,65,Jagiellonia Białystok,1760,68,91,65
4000,400000,S. Luna,29,Argentina,65,65,Belgrano de Córdoba,1843,76,36,72
4000,900000,G. Pezzella,19,Italy,65,78,Udinese,1556,64,60,57
3000,325000,L. Bailly,31,Belgium,65,65,Royal Excel Mouscron,1140,51,42,52
2000,825000,B. Adjei-Boateng,23,Ghana,65,74,Colorado Rapids,1785,68,69,71
4000,725000,N. Poulsen,23,Denmark,65,71,Sarpsborg 08 FF,1725,61,54,69
1000,800000,K. Londoño,23,Colombia,65,73,Jaguares Fútbol Club,1621,71,33,52
1000,575000,C. Kammlott,27,Germany,65,65,Rot-Weiß Erfurt,1547,83,31,70
4000,775000,D. Mendoza,24,Argentina,65,72,Club Atlético Huracán,1554,61,30,62
2000,475000,R. Hayasaka,31,Japan,65,65,Hokkaido Consadole Sapporo,1619,60,43,67
8000,600000,J. Husband,23,England,65,70,Norwich City,1605,70,54,61
2000,575000,N. Tkalčić,27,Croatia,65,65,IFK Norrköping,1822,86,79,74
5000,525000,P. Salomon,29,Austria,65,65,SCR Altach,1839,67,69,70
1000,375000,M. Schulze Niehues,28,Germany,65,65,SC Preußen Münster,1070,38,34,39
5000,775000,M. Friedrich,21,Germany,65,75,FC Augsburg,1503,54,51,54
8000,425000,A. Al Enezi,26,Saudi Arabia,65,66,Al Nassr,1093,48,17,37
2000,725000,P. Hatzidiakos,20,Greece,65,74,AZ Alkmaar,1535,65,71,60
4000,375000,Peter Abradanel,29,Brazil,65,65,Associação Atlética Ponte Preta,906,14,17,28
5000,1100000,J. Makengo,19,France,65,81,OGC Nice,1791,65,64,55
3000,575000,Z. Gordon,24,Scotland,65,69,Jagiellonia Białystok,1575,77,76,71
2000,600000,A. Dyer,27,Montserrat,65,66,IF Elfsborg,1777,65,74,69
1000,500000,C. Gustafsson,30,Sweden,65,65,IK Sirius,1794,66,76,64
3000,325000,T. Acar,31,Turkey,65,65,Medicana Sivasspor,1182,37,44,58
3000,550000,B. Schenkeveld,25,Netherlands,65,68,Melbourne City,1685,67,72,59
4000,775000,N. Körber,20,Germany,65,77,SC Preußen Münster,1015,33,22,46
1000,625000,E. Lancini,23,Italy,65,70,Brescia,1282,64,57,56
2000,725000,M. Devlin,23,Scotland,65,74,Hamilton Academical FC,1364,50,80,40
4000,625000,P. Pawlett,26,Scotland,65,66,Milton Keynes Dons,1644,83,,82
3000,575000,Alvaro Rey,27,Spain,65,65,Arka Gdynia,1682,70,56,72
1000,650000,P. Cissé,21,Senegal,65,71,Olympiakos CFP,1422,64,69,47
3000,575000,Josan,27,Spain,65,65,Albacete Balompié,1598,81,36,72
1000,775000,P. Dahlberg,18,Sweden,65,78,IFK Göteborg,922,25,30,24
7000,750000,M. Kennedy,22,Scotland,65,72,Portsmouth,1724,80,53,71
4000,650000,N. Fitzgerald,25,Australia,65,67,Melbourne City,1745,85,47,90
3000,525000,Yeray,29,Spain,65,65,C.D. Leonesa S.A.D.,1682,57,72,52
4000,750000,L. Görtler,23,Germany,65,71,FC Utrecht,1577,67,35,67
4000,475000,S. Dawson,31,Republic of Ireland,65,65,Bury,1687,62,78,70
1000,425000,E. Alfonso,29,Italy,65,66,Cittadella,1233,50,33,58
4000,650000,K. Larsen,25,Norway,65,67,Lyngby BK,1628,77,26,81
3000,550000,Jo Young Cheol,28,Korea Republic,65,65,Sangju Sangmu FC,1793,70,61,72
3000,650000,D. Mariani,26,Switzerland,65,67,FC Lugano,1680,72,32,73
2000,775000,Jin Seong Wook,23,Korea Republic,65,72,Jeju United FC,1532,73,64,76
2000,575000,R. Marquez,25,United States,65,68,Philadelphia Union,1437,75,65,45
4000,700000,S. Akasaki,25,Japan,65,68,Gamba Osaka,1697,62,65,76
1000,650000,Soriano,19,Spain,65,75,Sevilla Atlético,1083,34,25,40
4000,575000,A. Khalaf,25,Iraq,65,68,Ettifaq FC,1437,59,77,48
5000,575000,A. García,25,Mexico,65,69,U.N.A.M.,1627,73,65,58
20000,1200000,D. Calvert-Lewin,20,England,65,79,Everton,1599,79,49,81
1000,1000000,S. Alakouch,18,France,65,82,Nîmes Olympique,1559,74,59,80
1000,425000,O. Pehrsson,29,Sweden,65,65,IK Sirius,1408,52,79,45
1000,625000,J. Leudo,23,Colombia,65,71,Atlético Huila,1603,50,72,33
2000,150000,J. Brison,34,France,65,65,Chamois Niortais FC,1779,60,63,61
3000,475000,G. Marinelli,28,Argentina,65,68,Colon de Santa Fe,1014,30,21,31
3000,425000,P. Wiegers,27,Germany,65,66,SG Dynamo Dresden,1072,47,25,36
3000,725000,I. Escobar,21,Argentina,65,74,Talleres de Cordoba,1560,83,59,74
2000,525000,J. Mårtensson,28,Sweden,65,65,Örebro SK,1758,60,70,72
2000,600000,K. Ntlhe,23,South Africa,65,70,Rochdale,1568,77,62,80
3000,650000,L. Grozurek,25,Austria,65,67,FC Admira Wacker Mödling,1647,74,46,72
1000,300000,W. Mosquera,32,Colombia,65,65,Jaguares Fútbol Club,1051,46,16,33
2000,725000,T. Endoh,23,Japan,65,70,Toronto FC,1626,70,55,73
4000,400000,R. McArdle,30,Northern Ireland,65,65,Scunthorpe United,1393,58,64,64
2000,925000,Jang Seong Jae,21,Korea Republic,65,76,Ulsan Hyundai Horang-i,1704,65,73,61
9000,775000,V. Ilyin,23,Russia,65,72,FC Ural,1570,65,61,63
3000,700000,L. Gil,23,United States,65,70,Colorado Rapids,1725,72,55,74
3000,650000,K. Appiah,26,Ghana,65,66,AFC Wimbledon,1649,86,56,80
9000,450000,A. Filtsov,27,Russia,65,67,Rubin Kazan,1099,42,22,34
1000,575000,B. Kluft,27,Germany,65,65,Chemnitzer FC,1622,76,45,78
4000,750000,Ary Papel,23,Angola,65,71,Sporting CP,1660,78,64,73
10000,750000,J. Clarke,22,England,65,72,Brentford,1710,84,52,80
1000,1200000,D. Valoyes,20,Colombia,65,80,La Equidad,1737,77,50,74
1000,725000,R. Preißinger,20,Germany,65,74,VfR Aalen,1618,65,73,64
3000,425000,Lee Kyu Ro,28,Korea Republic,65,65,FC Seoul,1710,64,68,80
5000,525000,A. Uludağ,26,Turkey,65,66,Gençlerbirliği SK,1832,74,65,72
5000,650000,D. Bronn,22,Tunisia,65,72,KAA Gent,1477,66,46,58
10000,575000,E. Sarraj,27,Saudi Arabia,65,65,Al Faisaly,1638,69,33,69
2000,725000,N. Sonko Sundberg,21,Sweden,65,74,GIF Sundsvall,1566,66,66,58
4000,500000,S. Mattila,27,Finland,65,66,SønderjyskE,1797,,70,
2000,675000,F. Paghera,25,Italy,65,68,Avellino,1743,74,59,73
1000,400000,T. Bertels,30,Germany,65,65,SC Paderborn 07,1737,66,72,51
4000,550000,Dani Sotres,24,Spain,65,71,RC Celta de Vigo,1218,56,19,65
7000,775000,S. Emmanuello,23,Italy,65,73,Perugia,1673,54,43,56
4000,550000,T. Knoflach,23,Austria,65,71,SK Rapid Wien,1112,46,24,45
2000,500000,R. Allen,27,United States,65,66,New York City Football Club,1653,61,64,65
3000,625000,R. Barrios,24,Argentina,65,71,Defensa y Justicia,1598,71,61,59
1000,825000,T. Nguen,23,Norway,65,74,Strømsgodset IF,1687,91,56,89
1000,775000,G. Diaz,21,Colombia,65,75,Independiente Medellín,1371,55,63,61
1000,1200000,F. Del Sole,19,Italy,65,84,Pescara,1524,67,32,70
4000,775000,J. Nietfeld,23,Germany,65,72,SSV Jahn Regensburg,1468,61,28,56
10000,925000,O. Aydoğan,20,Germany,65,76,Karlsruher SC,1619,68,58,75
2000,375000,Assis,27,Brazil,65,65,Boavista FC,1037,42,24,34
3000,625000,Jesús Alfaro,26,Spain,65,66,FC Barcelona B,1493,85,32,77
3000,160000,Y. Igawa,34,Japan,65,65,Kawasaki Frontale,1603,37,70,44
1000,750000,S. Tekerci,23,Turkey,65,71,FSV Zwickau,1785,81,60,90
4000,575000,C. Dunkley,25,England,65,68,Wigan Athletic,1472,55,62,53
1000,450000,C. Vargas,27,Colombia,65,67,Atletico Nacional Medellin,1080,45,23,38
2000,120000,C. Wingert,35,United States,65,65,Real Salt Lake,1740,60,72,60
1000,875000,J. Hinestroza,21,Colombia,65,75,Tigres FC,1614,91,29,85
4000,800000,F. Børsting,22,Denmark,65,73,Aalborg BK,1614,75,70,65
17000,950000,J. Cullen,21,Republic of Ireland,65,77,Bolton Wanderers,1757,76,76,74
1000,675000,M. Schröter,21,Germany,65,73,FSV Zwickau,1767,,70,68
2000,575000,G. Omae,27,Japan,65,65,Omiya Ardija,1743,77,40,82
1000,230000,J. Valencia,35,Colombia,65,65,Deportivo Pasto,1650,46,67,41
4000,700000,B. Johnsen,25,Norway,65,68,ADO Den Haag,1551,85,34,73
2000,800000,F. Selemani,23,France,65,73,FC Lorient,1703,85,51,80
3000,220000,T. Hayashi,34,Japan,65,65,Sanfrecce Hiroshima,932,25,24,38
1000,750000,I. Petryak,23,Ukraine,65,72,Shakhtar Donetsk,1503,79,30,75
6000,550000,G. Gope-Fenepej,28,New Caledonia,65,65,Amiens SC Football,1633,74,59,72
2000,750000,D. Serna,23,United States,65,71,Colorado Rapids,1663,77,50,75
5000,800000,C. Tabó,23,Uruguay,65,73,Club Atlas,1592,77,40,74
2000,850000,K. Ford,21,United States,65,77,Colorado Rapids,1417,67,77,58
5000,550000,G. Gunning,26,Republic of Ireland,65,68,Port Vale,1704,68,79,70
3000,70000,K. Morisaki,36,Japan,65,65,Sanfrecce Hiroshima,1557,36,66,59
3000,725000,F. Ortíz,24,Mexico,65,70,Monarcas Morelia,1510,63,65,54
6000,550000,J. Steer,24,England,65,71,Aston Villa,1079,53,22,37
5000,725000,M. Schmerböck,23,Austria,65,70,SK Sturm Graz,1636,77,46,78
2000,825000,J. Hamilton,21,Canada,65,73,Toronto FC,1534,77,63,66
11000,850000,C. Woodrow,22,England,65,74,Bristol City,1566,73,40,58
2000,400000,D. Georgievski,29,FYR Macedonia,65,65,Newcastle Jets,1786,71,81,64
3000,400000,Augusto,29,Portugal,65,65,Śląsk Wrocław,1669,71,78,67
5000,925000,B. Garnica,21,Mexico,65,76,Club Atlas,1614,77,32,84
1000,675000,Park Dong Jin,22,Korea Republic,65,73,GwangJu FC,1493,67,80,66
3000,400000,P. Tomasik,29,Poland,65,65,Jagiellonia Białystok,1709,71,66,71
4000,475000,Lúcio Corteijo,25,Brazil,65,65,Vitória,1414,49,70,43
2000,650000,M. Omoh,25,Nigeria,65,66,Örebro SK,1597,93,65,76
4000,500000,T. Archibald-Henville,28,England,65,66,Exeter City,1482,60,69,58
3000,775000,S. Okoli,24,United States,65,72,New York City Football Club,1484,80,59,69
1000,350000,A. Keita,30,Sweden,65,65,Östersunds FK,930,20,28,36
3000,950000,G. Kobel,19,Switzerland,65,81,TSG 1899 Hoffenheim,896,26,24,34
3000,450000,M. Fitzgerald,28,Japan,65,65,Kawasaki Frontale,1522,63,60,76
9000,475000,F. Darwish,25,Saudi Arabia,65,65,Al Hilal,1839,84,55,87
2000,550000,Ham Seok Min,23,Korea Republic,65,72,Suwon Samsung Bluewings,1085,42,17,70
10000,1200000,S. Colombatto,20,Argentina,65,79,Perugia,1653,69,65,70
1000,725000,S. Sané,24,Germany,65,69,SG Sonnenhof Großaspach,1493,70,53,71
3000,675000,J. Tverskov,24,Denmark,65,73,Odense Boldklub,1554,51,59,59
1000,220000,M. Solís,34,Colombia,65,65,Independiente Santa Fe,955,26,21,29
11000,1100000,R. Sweeney,20,Republic of Ireland,65,79,Bristol Rovers,1425,53,77,56
2000,675000,G. Amiot,22,France,65,73,Bourg en Bresse Péronnas 01,1415,49,64,40
1000,400000,M. Troiano,32,Italy,65,65,Virtus Entella,1771,64,76,57
2000,975000,G. Marchegiani,21,Italy,65,79,Ferrara (SPAL),927,29,17,39
2000,625000,F. Escobar,22,Panama,65,71,New York Red Bulls,1557,75,77,57
2000,1100000,E. Palmer-Brown,20,United States,65,82,Sporting Kansas City,1539,71,68,62
3000,575000,M. Madri,27,France,65,65,RC Lens,1623,76,36,82
2000,550000,J. McCarthy,24,United States,65,71,Philadelphia Union,1016,35,32,38
2000,725000,T. Dekker,19,Netherlands,65,75,VVV-Venlo,1600,76,55,73
3000,210000,Park Won Jae,33,Korea Republic,65,65,Jeonbuk Hyundai Motors,1751,65,76,83
3000,750000,E. Boldewijn,24,Netherlands,65,71,Crawley Town,1553,80,31,75
1000,775000,F. Dagerstål,20,Sweden,65,75,IFK Norrköping,1628,61,76,61
3000,950000,B. Straetman,19,Belgium,65,77,Sporting Lokeren,1581,68,39,71
1000,550000,C. Shields,26,Republic of Ireland,65,67,Dundalk,1690,45,70,55
2000,650000,Gálvez,24,Spain,65,72,Albacete Balompié,1501,34,72,31
2000,575000,Ewerton,24,Brazil,65,68,Portimonense SC,1662,60,73,60
2000,650000,S. Leuko,23,Cameroon,65,72,CD Lugo,1722,74,63,74
5000,220000,A. McCormack,33,Republic of Ireland,65,65,Luton Town,1721,50,89,56
2000,700000,A. Esaka,25,Japan,65,68,Omiya Ardija,1587,65,34,61
4000,750000,F. Costa,22,Italy,65,71,Ferrara (SPAL),1617,75,55,62
5000,500000,J. Zwischenbrugger,27,Austria,65,66,SCR Altach,1601,63,55,62
4000,475000,Adnan Vidual,25,Brazil,65,65,Sport Club do Recife,1652,62,63,45
4000,525000,J. Grant,29,Jamaica,65,65,Plymouth Argyle,1655,84,43,83
2000,825000,Zizo,21,Egypt,65,74,Moreirense FC,1639,64,48,72
7000,875000,F. Acosta,21,Uruguay,65,75,Villarreal CF,1577,73,31,65
4000,550000,D. Avdić,28,Sweden,65,65,AIK Solna,1609,51,57,56
2000,1100000,Nacho Méndez,19,Spain,65,80,Real Sporting de Gijón,1676,67,46,71
3000,300000,M. Tauber,32,Denmark,65,65,Lyngby BK,1735,60,77,61
2000,625000,D. Bergqvist,24,Sweden,65,70,Östersunds FK,1517,54,88,51
4000,750000,H. Da Campo,22,Argentina,65,72,Rosario Central,1714,70,58,64
2000,575000,Y. Iwakami,27,Japan,65,65,Omiya Ardija,1657,60,53,66
2000,475000,R. O'Donovan,31,Republic of Ireland,65,65,Newcastle Jets,1667,84,81,83
2000,775000,C. Ezeh,19,Nigeria,65,73,Portimonense SC,1519,77,31,53
2000,825000,Y. Herrera,19,Venezuela,65,75,New York City Football Club,1767,56,76,60
3000,575000,M. Hofrath,24,Germany,65,69,SSV Jahn Regensburg,1649,74,53,71
4000,875000,N. Dibble,20,Uruguay,65,75,Gimnasia y Esgrima La Plata,1585,69,36,73
9000,575000,R. Gigolaev,27,Russia,65,65,Terek Grozny,1784,67,64,70
6000,425000,G. Allison,26,Mexico,65,66,Cruz Azul,1078,38,19,58
4000,575000,E. Scheel,27,Denmark,65,65,SønderjyskE,1671,65,53,74
1000,525000,J. Varela,29,Colombia,65,65,Águilas Doradas,1634,92,47,86
1000,850000,Bruno Leite,22,Portugal,65,75,FK Haugesund,1723,75,53,74
4000,210000,D. Lewington,33,England,65,65,Milton Keynes Dons,1661,51,70,73
4000,575000,L. Villarruel,26,Argentina,65,69,Bahía Blanca,1684,70,56,62
